,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
9823,198.50542,-0.43511,-97.30554,-1.05374,228.43939,-119.89718,AI,0.05837,0.32591,9.19338,-0.61931,True,943.87431
9824,198.13322,-1.01634,-106.42700,-1.04223,228.09075,-119.08580,AI,-0.32753,1.67660,13.00664,-0.11271,True,937.45260
9825,199.60575,0.91087,-101.68369,-1.05471,229.54354,-119.97791,EBIT/Wh,-1.58994,-0.67942,14.21140,7.34571,True,947.18693
9826,199.42153,-0.69433,-100.77322,-1.05824,229.35170,-123.56685,EBIT/Wh,0.97691,0.91258,15.29523,-1.92100,True,946.72102
9827,199.72112,-0.15078,-97.68679,-1.05134,229.66219,-120.09592,EBIT/Wh,-0.36016,-0.05136,8.48058,1.90212,True,949.76222
9828,198.70673,1.23674,-98.14320,-1.05117,228.65131,-121.64298,AI,-1.57753,1.23611,13.96074,-2.79563,True,944.46207
9829,201.34247,-0.15848,-99.62015,-1.04287,231.29943,-124.95425,Q2,1.97296,-2.14925,10.02353,-3.31255,True,956.90226
9830,200.93370,0.35613,-96.63106,-1.05492,230.87137,-121.43100,Q3,2.21028,1.95363,9.06530,6.58517,True,956.35297
9831,200.04878,0.26321,-99.96380,-1.06664,229.96232,-121.87832,Q3,0.32066,-0.08245,11.11470,-2.95825,True,950.26198
9832,200.66425,0.16657,-100.24338,-1.04654,230.61419,-121.01545,Q3,-0.09336,-1.71224,14.22137,-0.77673,True,953.19958
9833,199.87526,0.68608,-102.15253,-1.04831,229.82221,-122.35374,EBIT/Wh,0.09609,0.23896,10.81050,-2.40819,True,948.30004
9834,200.03396,0.98906,-108.64211,-1.06035,229.95818,-121.50257,Q3,-1.47865,0.81428,7.97575,-1.03751,True,945.84873
9835,199.93962,0.17786,-94.25495,-1.04318,229.89458,-122.77645,EBIT/Wh,-1.73317,0.73724,6.77032,-2.65033,True,952.57060
9836,202.50808,0.56318,-104.46271,-1.05847,232.44079,-125.75656,Q1,1.72881,0.13243,9.71397,-2.41473,True,960.30904
9837,200.36961,0.20617,-106.12991,-1.05855,230.29725,-123.37498,Q3,-0.44285,0.61033,17.77721,-1.14062,True,948.78309
9838,200.68325,0.15806,-96.58180,-1.05303,230.62342,-121.02490,Q3,-3.25909,1.26306,8.91436,-3.01777,True,955.12533
9839,199.47691,-0.66922,-94.32279,-1.04890,229.42485,-121.00078,EBIT/Wh,0.67535,-0.28092,10.24502,-1.95482,True,950.22316
9840,199.38204,0.02537,-97.00810,-1.05591,229.31481,-120.32105,EBIT/Wh,-2.23438,-1.65403,16.70093,-1.63836,True,948.40614
9841,199.21544,0.56898,-103.77155,-1.06179,229.13723,-120.08180,EBIT/Wh,0.75567,-0.58459,11.63512,3.58101,True,944.19145
9842,198.48536,-0.50593,-96.08054,-1.05768,228.41426,-119.91352,AI,0.51299,0.08816,12.35219,6.96001,True,944.38652
9843,201.72446,1.09824,-102.14068,-1.04978,231.66995,-121.39606,Q2,-0.50505,-3.63501,9.13124,-0.42735,True,957.55195
9844,199.39215,-0.54161,-94.36651,-1.06001,229.31958,-120.24636,EBIT/Wh,2.22751,2.02628,7.85824,-0.87694,True,949.77748
9845,200.86721,1.00479,-98.51153,-1.06156,230.79047,-123.16672,Q3,-0.45797,-0.70327,16.67852,-1.56183,True,955.08028
9846,199.11382,1.19214,-101.39774,-1.05114,229.05516,-120.63903,EBIT/Wh,-1.46527,-0.84961,11.22065,6.88451,True,944.87021
9847,199.72487,0.87502,-96.15244,-1.04906,229.66765,-121.38920,EBIT/Wh,0.19652,-0.89554,10.43784,2.56035,True,950.54811
9848,199.39674,-0.76999,-98.04646,-1.04756,229.34657,-118.24432,EBIT/Wh,-0.81516,0.33550,9.79976,1.49083,True,947.96046
9849,198.38858,-0.90721,-101.35975,-1.04267,228.34547,-119.16136,AI,-1.58357,0.35428,10.67663,-1.92508,True,941.26301
9850,200.76971,0.09788,-100.42770,-1.05157,230.71372,-121.48901,Q3,0.80433,-0.97367,7.87538,-4.95638,True,953.63470
9851,199.13022,-0.33262,-101.34966,-1.04597,229.07950,-119.29923,EBIT/Wh,0.85502,-1.42327,11.51175,5.13042,True,944.97629
9852,201.05956,0.49577,-98.82154,-1.05935,230.98532,-119.26479,Q2,-0.61876,0.64125,9.88936,-1.25596,True,955.88702
9853,198.34972,-0.81366,-99.31243,-1.05402,228.28655,-120.52410,AI,-1.24544,0.99956,12.94207,0.02074,True,942.09241
9854,199.85662,0.58815,-101.37210,-1.05448,229.79508,-119.00293,EBIT/Wh,-0.95210,0.66184,11.21171,4.65031,True,948.59707
9855,200.67002,-0.07806,-97.22146,-1.05010,230.61004,-122.09112,Q3,-0.67928,0.92233,5.66528,1.64208,True,954.73939
9856,198.72670,0.15056,-99.08021,-1.05697,228.65599,-118.36747,AI,-1.09385,-0.18474,11.69749,-0.74498,True,944.09339
9857,200.94376,1.50674,-103.56391,-1.05599,230.87613,-122.23071,Q3,0.56522,-0.77506,14.12605,6.89350,True,952.93686
9858,201.37688,0.21703,-101.40275,-1.05891,231.30559,-123.77127,Q2,0.81881,3.15956,11.99493,-4.69154,True,956.18305
9859,199.73733,0.86784,-97.39421,-1.05573,229.67368,-119.92945,EBIT/Wh,-0.80683,-1.45363,6.39253,-4.10619,True,949.98957
9860,199.77222,0.30486,-102.21160,-1.06166,229.69462,-119.73758,EBIT/Wh,-0.29158,0.41059,14.21384,-0.15536,True,947.75528
9861,201.63120,1.11152,-101.92351,-1.05513,231.56417,-123.82158,Q2,0.13101,0.94742,5.15554,-1.08845,True,957.19427
9862,200.26569,0.51886,-103.14267,-1.05933,230.19214,-121.16799,Q3,-0.35632,-0.17408,17.83965,5.93596,True,949.75713
9863,198.00512,0.14741,-93.19516,-1.04188,227.96215,-118.78190,AI,2.77621,-0.87546,10.91688,-2.19017,True,943.42805
9864,200.79880,-0.17823,-102.35009,-1.04541,230.74738,-120.71096,Q3,0.42806,-0.84306,6.25511,2.82134,True,952.81895
9865,200.24270,-0.25292,-101.22125,-1.05066,230.18784,-122.59974,Q3,0.96519,1.28962,9.23144,-4.11067,True,950.60290
9866,200.50320,0.73581,-98.33973,-1.05857,230.43510,-122.52789,Q3,-1.47729,-1.39546,9.28718,-2.16114,True,953.34612
9867,201.97481,-0.17463,-102.09903,-1.04097,231.93290,-124.18329,Q2,-0.78559,0.54149,8.42217,0.13783,True,958.82454
9868,199.67381,-0.41161,-98.43604,-1.05101,229.61234,-120.99815,EBIT/Wh,-0.32649,-0.18934,12.52796,3.56147,True,949.15102
9869,200.96248,0.13233,-101.16775,-1.05602,230.89455,-123.02825,Q3,1.10833,-0.89314,8.45590,2.07060,True,954.22852
9870,199.01554,-0.51775,-104.53268,-1.05973,228.94207,-120.33380,EBIT/Wh,-1.52835,-0.84605,12.63701,-3.02893,True,942.81136
9871,198.75145,-1.27429,-99.84667,-1.05423,228.69122,-119.33550,AI,0.03239,2.27009,10.54714,-2.08441,True,943.83392
9872,200.59279,0.19938,-101.03658,-1.04269,230.55016,-121.24917,Q3,0.72310,-0.58496,11.77544,-4.54428,True,952.44565
9873,199.59952,-0.92364,-93.65071,-1.05981,229.52560,-120.11929,EBIT/Wh,0.57988,0.19321,10.16829,-1.40710,True,951.17222
9874,199.90260,-0.71040,-98.04255,-1.04060,229.86233,-121.96626,EBIT/Wh,0.65134,1.64193,11.21347,-1.50562,True,950.49173
9875,200.40667,0.62593,-104.07727,-1.05618,230.34270,-123.51980,Q3,0.55137,0.03984,13.93440,-1.46867,True,949.99472
9876,201.43397,-0.09464,-103.74311,-1.04099,231.39312,-123.51199,Q2,1.95369,-3.33926,10.27976,-1.99159,True,955.29830
9877,199.52495,-0.20550,-100.33313,-1.04488,229.47819,-120.71390,EBIT/Wh,-0.43020,0.31619,11.00481,-3.87361,True,947.45818
9878,199.70565,0.80424,-102.33305,-1.04735,229.64987,-124.06009,EBIT/Wh,0.17400,0.14467,9.61628,-3.20465,True,947.36173
9879,200.92745,0.30187,-99.08613,-1.04400,230.88198,-121.01067,Q3,-1.84229,-0.98636,13.21099,-4.18992,True,955.09418
9880,201.05955,0.98196,-102.32382,-1.05238,231.00327,-121.24107,Q2,-1.50086,0.97702,6.61355,-3.43134,True,954.13585
9881,199.28493,-0.13039,-100.87217,-1.05258,229.22688,-119.91515,EBIT/Wh,1.48560,-0.04829,13.38395,-2.35440,True,945.98855
9882,200.15709,-0.02968,-103.47497,-1.05079,230.10157,-119.53898,Q3,-4.04690,2.32217,11.63784,1.08584,True,949.04799
9883,199.89248,-1.34829,-96.26941,-1.05344,229.83259,-118.36161,EBIT/Wh,-0.21315,0.68814,10.14745,-0.84202,True,951.32770
9884,202.12059,0.23932,-98.08991,-1.06502,232.03900,-121.51043,Q1,0.49733,-0.52290,10.62079,-5.11440,True,961.55800
9885,200.05211,-1.21067,-96.05028,-1.04445,230.00305,-121.04189,Q3,0.98908,-0.02525,13.67692,0.49453,True,952.23543
9886,201.07950,-0.07498,-98.37658,-1.06378,230.99702,-119.80743,Q2,1.00177,0.29418,10.89779,0.39403,True,956.20921
9887,198.96978,-1.39041,-96.91647,-1.04718,228.92035,-120.97172,AI,-0.29727,1.11712,12.33414,0.84297,True,946.39066
9888,196.46881,-0.43629,-98.11704,-1.03985,226.43062,-117.33963,AI,0.49269,0.41254,5.09845,-2.75653,True,933.28551
9889,197.79669,-1.33204,-100.28062,-1.05331,227.73527,-119.05207,AI,1.52345,1.04314,6.38792,4.81685,True,938.84313
9890,201.03370,0.31703,-107.36434,-1.04119,230.99368,-120.25822,Q2,-0.98699,-0.36470,7.88927,-1.38477,True,951.48633
9891,200.13580,-0.24225,-99.70803,-1.04573,230.08876,-119.24650,Q3,0.57937,-1.14201,6.85866,-2.86657,True,950.82500
9892,201.01750,0.38146,-104.31655,-1.04937,230.96276,-123.25181,Q2,-0.09568,-0.20697,16.01096,7.88331,True,952.92922
9893,199.24234,0.45289,-97.41123,-1.05531,229.17872,-120.91572,EBIT/Wh,0.84363,2.45439,12.82835,4.67424,True,947.50608
9894,201.58458,0.31633,-104.86859,-1.04601,231.53646,-119.68927,Q2,-1.05669,0.47346,9.95888,-2.40395,True,955.48858
9895,199.65479,-0.61877,-96.47171,-1.06313,229.57811,-121.01572,EBIT/Wh,-0.23698,-1.30464,13.36292,1.26373,True,950.03810
9896,198.43229,0.72627,-103.90806,-1.05782,228.36630,-119.40839,AI,1.80685,0.92375,14.51718,1.46275,True,940.20741
9897,201.63912,-0.39462,-102.27817,-1.05946,231.56693,-123.91057,Q2,-1.05160,-1.21983,10.13401,0.70881,True,957.05652
9898,199.04460,0.61831,-103.62041,-1.06816,228.95570,-120.49805,EBIT/Wh,0.06292,-0.72135,15.11226,6.97187,True,943.41278
9899,199.94133,0.11192,-106.64743,-1.04001,229.90324,-119.36852,EBIT/Wh,-1.36497,2.14139,13.42492,-2.80815,True,946.38291
9900,200.82008,0.52665,-96.51261,-1.04875,230.76797,-121.62047,Q3,-0.82382,-0.07763,14.43255,-0.96417,True,955.84410
9901,200.90552,-0.70287,-97.63499,-1.04119,230.86509,-123.03307,Q3,0.98144,-1.43077,11.52049,2.52993,True,955.71011
9902,200.35625,0.32039,-100.34017,-1.06291,230.27699,-120.32894,Q3,-0.29172,-0.30357,12.26770,9.65569,True,951.61117
9903,201.10716,-0.29019,-101.08671,-1.04414,231.06205,-123.07143,Q2,-0.40694,1.16375,8.63098,-0.97374,True,954.99244
9904,200.74197,0.63893,-100.67029,-1.04896,230.69091,-119.90660,Q3,0.37511,-0.15380,8.41036,-2.49754,True,953.37472
9905,199.23897,-0.48441,-97.25039,-1.05642,229.17111,-119.32367,EBIT/Wh,0.76912,0.56783,14.24901,0.85790,True,947.56964
9906,200.55705,1.29835,-104.09849,-1.05317,230.49896,-124.56479,Q3,1.87270,2.00796,13.13085,1.41087,True,950.73601
9907,199.22826,-0.44570,-91.48660,-1.05510,229.16063,-122.02058,EBIT/Wh,0.85832,1.02644,12.85086,-2.50394,True,950.39798
9908,201.28856,0.64152,-104.36835,-1.05288,231.23097,-123.24866,Q2,0.98285,-0.35200,5.96567,5.03042,True,954.25864
9909,200.90039,0.11015,-102.39093,-1.05746,230.83212,-122.67609,Q3,0.48285,0.87258,6.77183,4.31015,True,953.30648
9910,199.59056,-0.14273,-104.46602,-1.06123,229.51365,-118.59530,EBIT/Wh,0.41592,0.88341,10.36384,-0.16022,True,945.71981
9911,200.52995,-0.41328,-101.47991,-1.04537,230.48241,-121.45884,Q3,0.26618,1.44915,12.71495,-1.89128,True,951.90982
9912,200.56024,0.55814,-100.47175,-1.05918,230.49042,-123.35267,Q3,-0.63800,2.63294,12.33109,0.08195,True,952.56532
9913,199.85069,0.41345,-99.52254,-1.04134,229.81030,-117.85379,EBIT/Wh,-1.83200,2.04541,9.07158,-5.06614,True,949.49220
9914,199.44037,0.25440,-94.62948,-1.04508,229.38683,-120.10240,EBIT/Wh,0.10230,-0.84673,8.29522,-1.12349,True,949.88711
9915,200.68134,-0.16380,-102.12536,-1.05461,230.62159,-123.27345,Q3,0.88684,1.63759,4.74400,-5.06572,True,952.34400
9916,201.46381,0.39054,-100.50551,-1.04172,231.42190,-122.27561,Q2,-1.20478,0.16517,10.54133,-5.98580,True,957.06628
9917,200.59473,-0.23192,-95.00209,-1.06680,230.51124,-121.73048,Q3,0.29550,-0.77797,14.76117,1.92864,True,955.47262
9918,198.87329,0.33611,-96.22753,-1.06252,228.79385,-119.73110,AI,0.93572,1.76657,14.58840,-2.77554,True,946.25270
9919,199.63256,-0.09094,-98.72620,-1.05278,229.57352,-118.56563,EBIT/Wh,0.30215,-2.52636,11.47532,-1.76214,True,948.79971
9920,200.38628,-0.29332,-99.18321,-1.05688,230.31622,-119.51588,Q3,0.63883,0.55665,13.15363,1.60203,True,952.33980
9921,200.27787,-0.70698,-99.78377,-1.05594,230.21528,-120.27403,Q3,-0.55051,0.20618,9.78451,-2.10715,True,951.49744
9922,201.77027,-0.06956,-99.01554,-1.05660,231.70666,-124.09695,Q2,0.65281,2.53474,10.82242,-1.38070,True,959.34358
9923,198.11131,-1.55623,-98.55792,-1.04736,228.06006,-119.51036,AI,-1.04634,0.14283,11.86876,-2.84114,True,941.27758
9924,200.08921,-0.49780,-97.35236,-1.04515,230.04117,-119.68800,Q3,-1.39762,-0.03720,11.03527,-3.73686,True,951.76986
9925,200.29818,0.24417,-99.24793,-1.06071,230.22105,-124.06086,Q3,0.02201,0.85492,5.61670,0.00448,True,951.86693
9926,201.14843,-0.48420,-99.14863,-1.06400,231.07069,-124.55106,Q2,1.04294,0.74576,12.41781,-1.46083,True,956.16782
9927,198.94190,-1.58133,-95.35154,-1.04235,228.89981,-118.34522,AI,-1.39072,0.98413,11.34673,-2.95274,True,947.03373
9928,200.21910,0.54528,-100.26272,-1.05568,230.15071,-123.17994,Q3,-1.00722,-1.85598,13.80971,0.74264,True,950.96415
9929,200.00890,-0.24888,-105.93978,-1.04011,229.96971,-119.69778,Q3,-0.59556,-0.25940,12.39134,2.31037,True,947.07460
9930,199.92723,0.24141,-94.98869,-1.04997,229.87296,-122.32770,EBIT/Wh,1.96556,-1.36933,11.36240,-2.85294,True,952.14183
9931,199.28132,-0.69077,-96.69270,-1.06167,229.20418,-123.28855,EBIT/Wh,-0.39722,0.25151,6.33588,-0.23782,True,948.06025
9932,199.34825,0.19218,-106.78468,-1.05769,229.27771,-119.21314,EBIT/Wh,-1.82096,-0.22316,9.18260,4.59354,True,943.34889
9933,200.12166,0.34594,-100.13465,-1.05726,230.05648,-122.49358,Q3,2.24436,1.34789,14.10522,-2.65949,True,950.54097
9934,200.36483,0.61374,-102.51628,-1.05360,230.30503,-122.96225,Q3,0.99295,0.94657,11.06691,-1.51769,True,950.56603
9935,200.46735,0.26694,-99.70600,-1.06572,230.38718,-119.35057,Q3,-0.20646,-0.00710,14.04809,0.66200,True,952.48377
9936,196.94683,-0.44564,-98.72674,-1.04645,226.89138,-118.96172,AI,1.06488,-0.67209,10.89933,-2.24696,True,935.37076
9937,200.26253,1.30642,-100.02706,-1.05068,230.20595,-121.27404,Q3,0.57032,-1.21254,10.02472,3.31265,True,951.29910
9938,200.00697,-0.05049,-96.71681,-1.05348,229.94565,-120.77320,Q3,0.64933,-0.74329,14.17982,-0.07500,True,951.67647
9939,199.77740,0.80975,-102.62879,-1.05355,229.71281,-121.40084,EBIT/Wh,0.03608,-1.34363,11.95405,-2.76386,True,947.57263
9940,201.93318,-0.22767,-100.12878,-1.05143,231.87579,-121.62729,Q2,-0.40215,-0.72859,5.29386,-3.37671,True,959.60152
9941,199.67567,0.34738,-96.44662,-1.05682,229.61263,-121.60562,EBIT/Wh,-1.31434,2.07002,9.73761,-0.76795,True,950.15506
9942,198.95744,-0.99154,-97.57546,-1.06082,228.88168,-117.65641,AI,1.43722,1.66724,9.52588,-2.14655,True,945.99946
9943,199.96347,-0.62659,-96.97237,-1.05575,229.89824,-118.59234,EBIT/Wh,0.05342,1.09181,9.55807,3.56673,True,951.33117
9944,199.89903,-0.10115,-94.78783,-1.06713,229.81274,-119.57532,EBIT/Wh,0.87857,-0.40996,12.36666,0.82868,True,952.10122
9945,200.08662,-0.16737,-102.96699,-1.04896,230.03430,-120.64989,Q3,-2.16669,0.14333,7.55752,-5.41087,True,948.94961
9946,199.94495,-0.49448,-101.60442,-1.05922,229.87223,-120.50984,EBIT/Wh,-1.03589,0.15501,10.58752,6.98919,True,948.92253
9947,200.10364,-0.19780,-98.32466,-1.04359,230.05856,-122.34588,Q3,0.78877,1.27398,10.37924,-2.77593,True,951.35585
9948,199.62301,0.25026,-94.74863,-1.06329,229.54605,-120.00703,EBIT/Wh,0.47253,-0.09438,11.55281,2.83868,True,950.74075
9949,198.67672,0.91160,-96.70275,-1.05781,228.60686,-119.94299,AI,0.73927,-2.34893,11.06095,-3.11710,True,945.03222
9950,199.95460,0.44632,-95.95560,-1.06110,229.87829,-120.72024,EBIT/Wh,3.19062,1.91054,17.21098,-1.94693,True,951.79522
9951,201.01778,-1.97186,-99.55496,-1.05243,230.96195,-123.72899,Q2,-2.29946,-0.49092,9.82679,7.57994,True,955.31142
9952,199.32084,-0.87612,-102.78009,-1.05919,229.25145,-120.13459,EBIT/Wh,-0.06082,-1.07453,9.89761,-1.02300,True,945.21415
9953,199.66832,0.07633,-105.18926,-1.05722,229.60182,-120.93602,EBIT/Wh,0.43844,0.88631,10.37148,0.74045,True,945.74698
9954,198.94539,-0.14488,-99.82576,-1.04956,228.89257,-122.04493,AI,-1.05663,-1.33550,7.56762,-2.06386,True,944.81409
9955,199.03890,-0.80213,-101.26773,-1.05334,228.97813,-119.01815,EBIT/Wh,-0.38869,-0.01916,9.54237,-0.97668,True,944.56062
9956,198.88209,-0.33626,-103.21266,-1.04680,228.82934,-121.14755,AI,0.57173,0.95154,9.56677,1.32269,True,942.80413
9957,199.30211,0.03226,-102.76656,-1.05384,229.24074,-119.86317,EBIT/Wh,0.59175,2.20430,10.79883,0.35601,True,945.12728
9958,199.14767,1.30511,-107.86827,-1.05507,229.08192,-120.32532,EBIT/Wh,-1.06591,1.62112,11.22308,6.87093,True,941.80421
9959,199.89436,0.28842,-95.93821,-1.04484,229.84542,-121.72389,EBIT/Wh,-0.88873,1.17271,7.75989,0.39073,True,951.50271
9960,201.85466,-1.56257,-101.42516,-1.06853,231.76510,-123.50523,Q2,-0.37431,-0.15513,15.12295,11.12605,True,958.56071
9961,199.76578,-0.27787,-102.04218,-1.06307,229.68677,-119.14672,EBIT/Wh,-0.31107,-0.66616,9.17178,0.20886,True,947.80779
9962,200.11483,1.72414,-100.84365,-1.05337,230.05168,-122.38243,Q3,2.01891,0.63739,10.59522,-4.01106,True,950.15231
9963,199.92413,-0.57370,-99.49636,-1.05666,229.85865,-120.39656,EBIT/Wh,2.07198,-0.35770,12.38416,-0.95271,True,949.87246
9964,198.72712,0.48634,-108.23108,-1.06848,228.63941,-121.08880,AI,-0.40896,0.41561,8.67195,1.09263,True,939.52008
9965,200.74720,-0.71545,-99.96755,-1.06118,230.67009,-120.89031,Q3,-1.85448,-0.64945,13.04828,2.24701,True,953.75221
9966,200.23205,0.93240,-104.57269,-1.04590,230.18302,-125.80859,Q3,2.86414,-2.37177,8.93990,-2.95640,True,948.87390
9967,200.40287,0.60166,-96.22112,-1.05280,230.34272,-121.53197,Q3,-0.14643,1.46507,12.68923,-1.10005,True,953.90377
9968,199.93788,0.04831,-103.32614,-1.05590,229.87463,-120.49856,EBIT/Wh,-0.67533,0.63819,6.88551,1.33615,True,948.02635
9969,201.02739,-0.31925,-100.67201,-1.04074,230.98754,-123.46500,Q2,-0.45159,-0.73034,11.16418,1.86509,True,954.80095
9970,199.58850,-0.24637,-95.60811,-1.05455,229.52624,-121.11777,EBIT/Wh,-0.87602,0.41849,8.80265,4.65728,True,950.13846
9971,201.03494,0.04378,-102.02137,-1.05479,230.97545,-121.21485,Q2,1.18283,2.07172,8.90689,1.94910,True,954.16401
9972,201.46106,-0.78728,-98.38565,-1.05031,231.40591,-123.75375,Q2,-2.09175,2.58692,11.65475,-2.78245,True,958.11249
9973,200.19050,-0.69671,-102.37696,-1.04943,230.13620,-123.26409,Q3,2.14572,-2.10615,12.45814,0.64955,True,949.76400
9974,198.11899,-0.43357,-100.61272,-1.06038,228.04279,-118.77710,AI,-0.00220,1.11547,8.86093,4.93147,True,940.28861
9975,199.54290,-0.13856,-101.27561,-1.05414,229.47872,-121.86468,EBIT/Wh,0.17510,0.32800,10.30150,0.07533,True,947.07668
9976,199.45592,0.80849,-102.54451,-1.05906,229.38435,-119.60395,EBIT/Wh,0.13532,0.15952,12.04529,-1.19208,True,946.00737
9977,199.85982,-0.03022,-97.91483,-1.04876,229.80652,-121.97062,EBIT/Wh,-1.79832,0.92033,15.17724,-5.06541,True,950.34168
9978,199.99842,0.45486,-101.38402,-1.06121,229.91987,-121.42027,Q3,-0.67086,0.39878,10.22441,2.26900,True,949.30007
9979,199.18055,0.59127,-100.98212,-1.05467,229.11903,-120.91285,EBIT/Wh,-0.83909,1.31430,15.38213,0.41845,True,945.41167
9980,199.87487,-0.23979,-100.99294,-1.04938,229.81602,-121.36054,EBIT/Wh,0.59803,0.00629,8.33685,5.81602,True,948.87788
9981,198.60335,-0.36163,-94.97391,-1.04639,228.55344,-119.53354,AI,-0.91786,0.39999,9.85556,-2.33694,True,945.52981
9982,201.04673,-0.29595,-98.52398,-1.04042,231.00779,-122.99781,Q2,-2.54113,2.56526,15.61342,0.05086,True,955.97165
9983,200.81985,-0.55761,-98.25581,-1.05707,230.75637,-124.08199,Q3,-0.91844,-0.76119,16.58570,2.56913,True,954.97135
9984,199.96249,-0.70222,-102.32552,-1.05006,229.90849,-121.91458,EBIT/Wh,0.25018,0.54585,11.70843,1.24411,True,948.64970
9985,199.04621,0.24424,-96.87450,-1.05484,228.98069,-117.79935,EBIT/Wh,-0.30818,0.83542,7.36430,8.73742,True,946.79382
9986,201.24275,0.11058,-101.71812,-1.05589,231.17503,-122.14703,Q2,1.62135,-0.20460,10.90533,-2.77090,True,955.35471
9987,199.44274,0.93648,-99.59091,-1.04768,229.39071,-119.55176,EBIT/Wh,0.59684,-1.73821,7.65785,4.94222,True,947.41826
9988,200.31314,-0.58470,-102.02582,-1.04390,230.26856,-120.80223,Q3,0.14450,-2.26307,10.99990,-5.44263,True,950.55278
9989,200.28152,-0.32574,-102.26460,-1.05443,230.21999,-120.51809,Q3,-1.22954,-3.71845,18.38871,-0.95716,True,950.27533
9990,198.57282,0.22117,-96.24046,-1.04832,228.51876,-115.92077,AI,1.21535,0.52792,13.30797,4.50552,True,944.74388
9991,200.09863,0.91035,-100.92765,-1.05779,230.02919,-119.81485,Q3,1.63951,2.46992,7.66946,-1.26616,True,950.02935
9992,199.47784,0.65953,-100.33120,-1.06068,229.40384,-120.62399,EBIT/Wh,0.60734,0.07745,16.47624,3.17486,True,947.22360
9993,200.69980,0.89420,-98.79360,-1.05581,230.63713,-123.94233,Q3,3.78300,-2.41275,8.71800,-0.09516,True,954.10222
9994,200.76781,1.96113,-101.82079,-1.06092,230.69348,-120.73515,Q3,-2.29648,-3.01609,12.08073,-6.36999,True,952.92864
9995,199.87989,0.43767,-96.00322,-1.04599,229.82878,-120.24252,EBIT/Wh,0.27743,0.75340,12.17616,-1.92482,True,951.39786
9996,199.41162,-0.23753,-100.49407,-1.06449,229.32890,-119.28242,EBIT/Wh,1.06458,1.35980,11.64086,3.17866,True,946.81106
9997,200.25338,0.21554,-94.27633,-1.05134,230.19721,-117.47676,Q3,-0.00225,1.20105,7.95727,-0.35598,True,954.12874
9998,200.30985,-0.37496,-97.80003,-1.05232,230.25227,-119.85484,Q3,-0.29636,0.33408,12.38865,2.17417,True,952.64922
9999,198.19360,-0.44992,-96.50338,-1.06420,228.11307,-117.67492,AI,-0.97326,-0.58355,9.18666,2.99086,True,942.71630
10000,201.11358,1.41904,-108.80547,-1.05518,231.04567,-124.65112,Q2,1.07692,-0.10651,5.06362,0.02478,True,951.16518
10001,199.07221,-0.08669,-102.58639,-1.04384,229.02401,-119.19352,EBIT/Wh,-0.24358,1.55071,11.88880,0.61536,True,944.06788
10002,200.49178,0.55790,-101.04741,-1.05376,230.42637,-123.12005,Q3,0.98948,-0.41834,5.01936,-7.26342,True,951.93521
10003,199.76858,0.07072,-102.01744,-1.04591,229.71993,-119.91147,EBIT/Wh,-2.15258,1.20374,11.71511,-1.44528,True,947.83417
10004,199.67536,0.42125,-102.66767,-1.05981,229.60018,-118.72911,EBIT/Wh,-0.18006,0.42449,9.89800,-0.18950,True,947.04294
10005,202.19832,-0.84569,-97.99026,-1.06881,232.10808,-121.30525,Q1,-0.26798,0.05009,13.95573,5.55687,True,961.99648
10006,200.76083,0.20085,-98.35830,-1.05109,230.70280,-120.64599,Q3,-1.44621,0.03538,10.95896,-2.45810,True,954.62502
10007,199.45563,-1.36960,-95.94282,-1.04102,229.41491,-119.93061,EBIT/Wh,1.62310,-1.07372,15.47185,-2.15137,True,949.30673
10008,199.83801,-0.17581,-104.62832,-1.05427,229.77345,-124.48875,EBIT/Wh,1.31529,1.32350,11.89878,-3.67957,True,946.87587
10009,198.88383,-1.57376,-99.56193,-1.04672,228.83450,-119.48419,AI,-0.98151,2.64837,11.42662,-2.39792,True,944.63820
10010,200.02981,0.29327,-99.12444,-1.05487,229.96686,-118.20828,Q3,1.10914,-2.98593,10.47214,-0.14623,True,950.58683
10011,200.85618,0.95968,-103.00483,-1.05197,230.79354,-121.47256,Q3,0.06278,-0.43706,9.51678,-4.49337,True,952.77846
10012,200.37605,-0.26312,-101.10550,-1.05679,230.31133,-121.92074,Q3,0.79203,-2.11234,7.26795,-4.13174,True,951.32750
10013,201.67530,0.68711,-100.08250,-1.05757,231.60898,-123.99864,Q2,-0.50766,1.42766,13.99065,-3.14223,True,958.33525
10014,199.93845,0.46440,-98.67630,-1.04625,229.88504,-121.53680,EBIT/Wh,0.02441,-0.47952,8.26165,1.09937,True,950.35410
10015,198.86471,0.14502,-105.17971,-1.04858,228.80998,-119.38532,AI,-1.37904,-0.42282,10.92732,0.14138,True,941.73369
10016,201.63193,-0.05101,-99.23763,-1.05651,231.56928,-120.85228,Q2,0.75136,-0.52313,12.94082,-1.44458,True,958.54084
10017,199.68961,-0.20038,-101.33884,-1.05825,229.62111,-121.40539,EBIT/Wh,0.76759,0.29995,12.19085,-0.93131,True,947.77861
10018,200.37790,-0.08373,-103.07291,-1.05263,230.31957,-122.50860,Q3,-0.65620,1.68081,8.20048,-0.97057,True,950.35302
10019,198.63047,-0.18690,-101.98517,-1.05683,228.55930,-120.22137,AI,-0.04563,-0.36983,7.86313,3.11155,True,942.15974
